Image ID	Species ID	Species Name	Background	NF manipulation stage ID	NF manipulation stage Name	NF assay stage ID	NF assay stage Name	Experimental manipulation ID	Experimental manipulation Name	Reagent ID	Gene ID	Gene Name	Entity ID	Entity Name	Quality ID	Quality Name	Related Entity ID	Related Entity Name	Curator	Notes	Date Created	
XB-IMG-49822	XBTAXON:0000001	Xenopus tropicalis	Tg.nkx2.5-gfp Homozygous			XAO:1000075	NF stage 63	XBED:0000024	transgenesis		XBGENE:952277	npnt	XAO:0004500	rib	PATO:0000460	abnormal			cjz	"Xenopus de milo" mutation, from Sparrow et al 2000	Apr 24, 2013	
XB-IMG-49822	XBTAXON:0000001	Xenopus tropicalis	Tg.nkx2.5-gfp Homozygous			XAO:1000075	NF stage 63	XBED:0000024	transgenesis		XBGENE:952277	npnt	XAO:0004286	scapula	PATO:0000462	absent			cjz	"Xenopus de milo" mutation, from Sparrow et al 2000	Apr 24, 2013	
XB-IMG-49822	XBTAXON:0000001	Xenopus tropicalis	Tg.nkx2.5-gfp Homozygous			XAO:1000075	NF stage 63	XBED:0000024	transgenesis		XBGENE:952277	npnt	XAO:0003063	pectoral girdle	PATO:0000460	abnormal			cjz	"Xenopus de milo" mutation, from Sparrow et al 2000	Apr 24, 2013	
XB-IMG-49822	XBTAXON:0000001	Xenopus tropicalis	Tg.nkx2.5-gfp Homozygous			XAO:1000075	NF stage 63	XBED:0000024	transgenesis		XBGENE:952277	npnt	XAO:0003061	forelimb skeleton	PATO:0000462	absent			cjz	"Xenopus de milo" mutation, from Sparrow et al 2000	Apr 24, 2013	
XB-IMG-49822	XBTAXON:0000001	Xenopus tropicalis	Tg.nkx2.5-gfp Homozygous			XAO:1000075	NF stage 63	XBED:0000024	transgenesis		XBGENE:952277	npnt	XAO:0003030	forelimb	PATO:0000462	absent			cjz	"Xenopus de milo" mutation, from Sparrow et al 2000	Apr 24, 2013	
XB-IMG-49822	XBTAXON:0000001	Xenopus tropicalis	Tg.nkx2.5-gfp Homozygous			XAO:1000075	NF stage 63	XBED:0000024	transgenesis		XBGENE:952277	npnt	XAO:0003031	hindlimb	PATO:0000461	normal			cjz	"Xenopus de milo" mutation, from Sparrow et al 2000	Apr 24, 2013	
XB-IMG-49822	XBTAXON:0000001	Xenopus tropicalis	Tg.nkx2.5-gfp Homozygous			XAO:1000075	NF stage 63	XBED:0000024	transgenesis		XBGENE:952277	npnt	XAO:0003026	tail	PATO:0000461	normal			cjz	"Xenopus de milo" mutation, from Sparrow et al 2000	Apr 24, 2013	
XB-IMG-49822	XBTAXON:0000001	Xenopus tropicalis	Tg.nkx2.5-gfp Homozygous			XAO:1000075	NF stage 63	XBED:0000024	transgenesis		XBGENE:952277	npnt	XAO:0004011	axial skeleton	PATO:0000461	normal			cjz	"Xenopus de milo" mutation, from Sparrow et al 2000	Apr 24, 2013	
